"","Year","113 Cause Name","Cause Name","State","Deaths","Age-adjusted Death Rate","Employer","Non-Group","Medicaid","Medicare","Military","Uninsured","Total","Region","low_income_insurance"
"4933",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Oregon",644,16.2,0.495,0.068,0.13,0.121,"0.011",0.174,1,"West",0.304
"4934",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Pennsylvania",1631,12.2,0.552,0.05,0.159,0.135,"<.01",0.098,1,"Northeast",0.257
"4935",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Rhode Island",118,10.8,0.546,0.05,0.159,0.122,"0.011",0.113,1,"Northeast",0.272
"4936",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","South Carolina",619,13,0.466,0.05,0.169,0.123,"0.023",0.168,1,"Southeast",0.337
"4937",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","South Dakota",129,16.3,0.484,0.084,0.143,0.125,"0.027",0.137,1,"Midwest",0.28
"4938",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Tennessee",947,14.6,0.48,0.055,0.184,0.12,"0.017",0.143,1,"Southeast",0.327
"4939",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Texas",2809,11.6,0.457,0.045,0.155,0.086,"0.017",0.239,1,"Southwest",0.394
"4940",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","United States",36909,11.8,0.507,0.054,0.161,0.111,"0.014",0.152,1,"US",0.313
"4941",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Utah",449,17.9,0.598,0.067,0.101,0.078,"0.012",0.144,1,"West",0.245
"4942",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Vermont",87,13,0.515,0.047,0.225,0.119,"0.006",0.087,1,"Northeast",0.312
"4943",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Virginia",963,11.7,0.568,0.052,0.104,0.111,"0.046",0.119,1,"Southeast",0.223
"4944",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Washington",921,13.3,0.52,0.06,0.158,0.105,"0.021",0.136,1,"West",0.294
"4945",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","West Virginia",253,13.1,0.475,0.028,0.186,0.156,"0.012",0.142,1,"Southeast",0.328
"4946",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Wisconsin",724,12.5,0.582,0.044,0.157,0.118,"0.008",0.091,1,"Midwest",0.248
"4947",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Wyoming",111,20.4,0.519,0.075,0.12,0.112,"0.02",0.155,1,"West",0.275
"4948",2009,"Malignant neoplasms (C00-C97)","Cancer","Alabama",10289,196.3,0.488,0.049,0.177,0.126,"0.02",0.139,1,"Southeast",0.316
"4949",2009,"Malignant neoplasms (C00-C97)","Cancer","Alaska",895,183,0.491,0.039,0.145,0.063,"0.057",0.205,1,"West",0.35
"4950",2009,"Malignant neoplasms (C00-C97)","Cancer","Arizona",10271,152,0.442,0.056,0.195,0.117,"0.016",0.175,1,"Southwest",0.37
"4951",2009,"Malignant neoplasms (C00-C97)","Cancer","Arkansas",6513,198.3,0.426,0.049,0.205,0.134,"0.019",0.167,1,"Southeast",0.372
"4952",2009,"Malignant neoplasms (C00-C97)","Cancer","California",55991,158.8,0.472,0.071,0.178,0.088,"<.01",0.181,1,"West",0.359
"4953",2009,"Malignant neoplasms (C00-C97)","Cancer","Colorado",6950,151.4,0.526,0.083,0.117,0.093,"0.024",0.158,1,"West",0.275
"4954",2009,"Malignant neoplasms (C00-C97)","Cancer","Connecticut",6819,162.8,0.601,0.05,0.138,0.117,"0.005",0.089,1,"Northeast",0.227
"4955",2009,"Malignant neoplasms (C00-C97)","Cancer","Delaware",1813,178.7,0.549,0.029,0.176,0.127,"0.014",0.104,1,"Northeast",0.28
"4956",2009,"Malignant neoplasms (C00-C97)","Cancer","Florida",40932,166.6,0.418,0.061,0.145,0.15,"0.018",0.209,1,"Southeast",0.354
"4957",2009,"Malignant neoplasms (C00-C97)","Cancer","Georgia",15143,175.6,0.492,0.051,0.152,0.092,"0.021",0.191,1,"Southeast",0.343
"4958",2009,"Malignant neoplasms (C00-C97)","Cancer","Hawaii",2244,141.3,0.565,0.053,0.144,0.122,"0.048",0.068,1,"West",0.212
"4959",2009,"Malignant neoplasms (C00-C97)","Cancer","Idaho",2458,158.9,0.475,0.086,0.136,0.113,"0.021",0.169,1,"West",0.305
"4960",2009,"Malignant neoplasms (C00-C97)","Cancer","Illinois",24185,181.8,0.536,0.049,0.17,0.104,"0.007",0.134,1,"Midwest",0.304
"4961",2009,"Malignant neoplasms (C00-C97)","Cancer","Indiana",13093,190.4,0.547,0.045,0.143,0.117,"0.008",0.14,1,"Midwest",0.283
"4962",2009,"Malignant neoplasms (C00-C97)","Cancer","Iowa",6249,170.4,0.569,0.071,0.14,0.125,"0.008",0.088,1,"Midwest",0.228
"4963",2009,"Malignant neoplasms (C00-C97)","Cancer","Kansas",5319,171.9,0.553,0.063,0.117,0.115,"0.024",0.128,1,"Midwest",0.245
"4964",2009,"Malignant neoplasms (C00-C97)","Cancer","Kentucky",9634,204.9,0.485,0.046,0.183,0.123,"0.018",0.145,1,"Southeast",0.328
"4965",2009,"Malignant neoplasms (C00-C97)","Cancer","Louisiana",9098,198.6,0.457,0.051,0.197,0.106,"0.017",0.173,1,"Southeast",0.37
"4966",2009,"Malignant neoplasms (C00-C97)","Cancer","Maine",3133,185.2,0.474,0.047,0.23,0.126,"0.021",0.103,1,"Northeast",0.333
"4967",2009,"Malignant neoplasms (C00-C97)","Cancer","Maryland",10412,176.7,0.594,0.051,0.126,0.099,"0.019",0.111,1,"Northeast",0.237
"4968",2009,"Malignant neoplasms (C00-C97)","Cancer","Massachusetts",13112,175.5,0.605,0.048,0.194,0.106,"<.01",0.043,1,"Northeast",0.237
"4969",2009,"Malignant neoplasms (C00-C97)","Cancer","Michigan",20257,182.2,0.52,0.046,0.181,0.122,"0.007",0.124,1,"Midwest",0.305
"4970",2009,"Malignant neoplasms (C00-C97)","Cancer","Minnesota",9580,168.7,0.591,0.068,0.133,0.111,"0.007",0.09,1,"Midwest",0.223
"4971",2009,"Malignant neoplasms (C00-C97)","Cancer","Mississippi",6131,199.8,0.422,0.047,0.223,0.112,"0.02",0.176,1,"Southeast",0.399
"4972",2009,"Malignant neoplasms (C00-C97)","Cancer","Missouri",12472,185.7,0.527,0.055,0.146,0.125,"0.014",0.134,1,"Midwest",0.28
"4973",2009,"Malignant neoplasms (C00-C97)","Cancer","Montana",1914,163,0.452,0.08,0.119,0.136,"0.022",0.19,1,"West",0.309
"4974",2009,"Malignant neoplasms (C00-C97)","Cancer","Nebraska",3336,165.1,0.547,0.082,0.123,0.115,"0.018",0.116,1,"Midwest",0.239
"4975",2009,"Malignant neoplasms (C00-C97)","Cancer","Nevada",4461,175.3,0.519,0.047,0.095,0.101,"0.018",0.22,1,"West",0.315
"4976",2009,"Malignant neoplasms (C00-C97)","Cancer","New Hampshire",2562,173.3,0.614,0.043,0.111,0.117,"0.01",0.105,1,"Northeast",0.216
"4977",2009,"Malignant neoplasms (C00-C97)","Cancer","New Jersey",16541,169,0.594,0.044,0.121,0.111,"<.01",0.126,1,"Northeast",0.247
"4978",2009,"Malignant neoplasms (C00-C97)","Cancer","New Mexico",3202,149,0.394,0.045,0.221,0.115,"0.022",0.203,1,"Southwest",0.424
"4979",2009,"Malignant neoplasms (C00-C97)","Cancer","New York",35216,164.2,0.528,0.045,0.199,0.107,"0.005",0.115,1,"Northeast",0.314
"4980",2009,"Malignant neoplasms (C00-C97)","Cancer","North Carolina",17513,176.9,0.473,0.06,0.161,0.118,"0.028",0.161,1,"Southeast",0.322
"4981",2009,"Malignant neoplasms (C00-C97)","Cancer","North Dakota",1243,156.3,0.577,0.088,0.091,0.125,"0.021",0.099,1,"Midwest",0.19
"4982",2009,"Malignant neoplasms (C00-C97)","Cancer","Ohio",25149,190.5,0.546,0.041,0.157,0.124,"0.009",0.123,1,"Midwest",0.28
"4983",2009,"Malignant neoplasms (C00-C97)","Cancer","Oklahoma",7639,189.2,0.452,0.05,0.165,0.122,"0.025",0.187,1,"Southwest",0.352
"4984",2009,"Malignant neoplasms (C00-C97)","Cancer","Oregon",7487,172.7,0.495,0.068,0.13,0.121,"0.011",0.174,1,"West",0.304
"4985",2009,"Malignant neoplasms (C00-C97)","Cancer","Pennsylvania",28881,182.5,0.552,0.05,0.159,0.135,"<.01",0.098,1,"Northeast",0.257
"4986",2009,"Malignant neoplasms (C00-C97)","Cancer","Rhode Island",2220,174.9,0.546,0.05,0.159,0.122,"0.011",0.113,1,"Northeast",0.272
"4987",2009,"Malignant neoplasms (C00-C97)","Cancer","South Carolina",9123,182.8,0.466,0.05,0.169,0.123,"0.023",0.168,1,"Southeast",0.337
"4988",2009,"Malignant neoplasms (C00-C97)","Cancer","South Dakota",1503,158.7,0.484,0.084,0.143,0.125,"0.027",0.137,1,"Midwest",0.28
"4989",2009,"Malignant neoplasms (C00-C97)","Cancer","Tennessee",13482,197.5,0.48,0.055,0.184,0.12,"0.017",0.143,1,"Southeast",0.327
"4990",2009,"Malignant neoplasms (C00-C97)","Cancer","Texas",35591,164.4,0.457,0.045,0.155,0.086,"0.017",0.239,1,"Southwest",0.394
"4991",2009,"Malignant neoplasms (C00-C97)","Cancer","United States",567628,173.5,0.507,0.054,0.161,0.111,"0.014",0.152,1,"US",0.313
"4992",2009,"Malignant neoplasms (C00-C97)","Cancer","Utah",2555,124.7,0.598,0.067,0.101,0.078,"0.012",0.144,1,"West",0.245
"4993",2009,"Malignant neoplasms (C00-C97)","Cancer","Vermont",1254,169.2,0.515,0.047,0.225,0.119,"0.006",0.087,1,"Northeast",0.312
"4994",2009,"Malignant neoplasms (C00-C97)","Cancer","Virginia",14122,176.2,0.568,0.052,0.104,0.111,"0.046",0.119,1,"Southeast",0.223
"4995",2009,"Malignant neoplasms (C00-C97)","Cancer","Washington",11922,174.9,0.52,0.06,0.158,0.105,"0.021",0.136,1,"West",0.294
"4996",2009,"Malignant neoplasms (C00-C97)","Cancer","West Virginia",4786,204.2,0.475,0.028,0.186,0.156,"0.012",0.142,1,"Southeast",0.328
"4997",2009,"Malignant neoplasms (C00-C97)","Cancer","Wisconsin",10866,169.5,0.582,0.044,0.157,0.118,"0.008",0.091,1,"Midwest",0.248
"4998",2009,"Malignant neoplasms (C00-C97)","Cancer","Wyoming",936,164.7,0.519,0.075,0.12,0.112,"0.02",0.155,1,"West",0.275
"4999",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Alabama",1180,23.4,0.488,0.049,0.177,0.126,"0.02",0.139,1,"Southeast",0.316
"5000",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Alaska",47,12.7,0.491,0.039,0.145,0.063,"0.057",0.205,1,"West",0.35
"5001",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Arizona",546,8.3,0.442,0.056,0.195,0.117,"0.016",0.175,1,"Southwest",0.37
"5002",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Arkansas",680,21.1,0.426,0.049,0.205,0.134,"0.019",0.167,1,"Southeast",0.372
"5003",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","California",3033,8.6,0.472,0.071,0.178,0.088,"<.01",0.181,1,"West",0.359
"5004",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Colorado",447,10.3,0.526,0.083,0.117,0.093,"0.024",0.158,1,"West",0.275
"5005",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Connecticut",585,13.3,0.601,0.05,0.138,0.117,"0.005",0.089,1,"Northeast",0.227
"5006",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Delaware",176,17.7,0.549,0.029,0.176,0.127,"0.014",0.104,1,"Northeast",0.28
"5007",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Florida",3050,12.2,0.418,0.061,0.145,0.15,"0.018",0.209,1,"Southeast",0.354
"5008",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Georgia",1866,23.2,0.492,0.051,0.152,0.092,"0.021",0.191,1,"Southeast",0.343
"5009",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Hawaii",225,14.2,0.565,0.053,0.144,0.122,"0.048",0.068,1,"West",0.212
"5010",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Idaho",186,12.4,0.475,0.086,0.136,0.113,"0.021",0.169,1,"West",0.305
"5011",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Illinois",2695,20.2,0.536,0.049,0.17,0.104,"0.007",0.134,1,"Midwest",0.304
"5012",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Indiana",1442,21.2,0.547,0.045,0.143,0.117,"0.008",0.14,1,"Midwest",0.283
"5013",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Iowa",302,7.6,0.569,0.071,0.14,0.125,"0.008",0.088,1,"Midwest",0.228
"5014",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Kansas",556,17.3,0.553,0.063,0.117,0.115,"0.024",0.128,1,"Midwest",0.245
"5015",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Kentucky",945,21.1,0.485,0.046,0.183,0.123,"0.018",0.145,1,"Southeast",0.328
"5016",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Louisiana",1160,26.6,0.457,0.051,0.197,0.106,"0.017",0.173,1,"Southeast",0.37
"5017",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Maine",272,16.3,0.474,0.047,0.23,0.126,"0.021",0.103,1,"Northeast",0.333
"5018",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Maryland",803,13.9,0.594,0.051,0.126,0.099,"0.019",0.111,1,"Northeast",0.237
"5019",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Massachusetts",1269,16.1,0.605,0.048,0.194,0.106,"<.01",0.043,1,"Northeast",0.237
"5020",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Michigan",1650,14.9,0.52,0.046,0.181,0.122,"0.007",0.124,1,"Midwest",0.305
"5021",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Minnesota",807,13.7,0.591,0.068,0.133,0.111,"0.007",0.09,1,"Midwest",0.223
"5022",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Mississippi",700,23.7,0.422,0.047,0.223,0.112,"0.02",0.176,1,"Southeast",0.399
"5023",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Missouri",1223,18.3,0.527,0.055,0.146,0.125,"0.014",0.134,1,"Midwest",0.28
"5024",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Montana",129,11.3,0.452,0.08,0.119,0.136,"0.022",0.19,1,"West",0.309
"5025",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Nebraska",258,12.1,0.547,0.082,0.123,0.115,"0.018",0.116,1,"Midwest",0.239
"5026",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Nevada",446,19,0.519,0.047,0.095,0.101,"0.018",0.22,1,"West",0.315
"5027",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","New Hampshire",165,11.4,0.614,0.043,0.111,0.117,"0.01",0.105,1,"Northeast",0.216
"5028",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","New Jersey",1709,17.2,0.594,0.044,0.121,0.111,"<.01",0.126,1,"Northeast",0.247
"5029",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","New Mexico",274,13.2,0.394,0.045,0.221,0.115,"0.022",0.203,1,"Southwest",0.424
"5030",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","New York",2426,11.1,0.528,0.045,0.199,0.107,"0.005",0.115,1,"Northeast",0.314
"5031",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","North Carolina",1828,19.2,0.473,0.06,0.161,0.118,"0.028",0.161,1,"Southeast",0.322
"5032",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","North Dakota",118,13.3,0.577,0.088,0.091,0.125,"0.021",0.099,1,"Midwest",0.19
"5033",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Ohio",1909,14.4,0.546,0.041,0.157,0.124,"0.009",0.123,1,"Midwest",0.28
"5034",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Oklahoma",637,16.2,0.452,0.05,0.165,0.122,"0.025",0.187,1,"Southwest",0.352
"5035",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Oregon",387,8.9,0.495,0.068,0.13,0.121,"0.011",0.174,1,"West",0.304
"5036",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Pennsylvania",3054,18.4,0.552,0.05,0.159,0.135,"<.01",0.098,1,"Northeast",0.257
"5037",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Rhode Island",190,13.7,0.546,0.05,0.159,0.122,"0.011",0.113,1,"Northeast",0.272
"5038",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","South Carolina",893,18.8,0.466,0.05,0.169,0.123,"0.023",0.168,1,"Southeast",0.337
"5039",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","South Dakota",102,10.1,0.484,0.084,0.143,0.125,"0.027",0.137,1,"Midwest",0.28
"5040",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Tennessee",949,14.5,0.48,0.055,0.184,0.12,"0.017",0.143,1,"Southeast",0.327
"5041",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Texas",3694,17.9,0.457,0.045,0.155,0.086,"0.017",0.239,1,"Southwest",0.394
"5042",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","United States",48935,15.1,0.507,0.054,0.161,0.111,"0.014",0.152,1,"US",0.313
"5043",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Utah",212,10.7,0.598,0.067,0.101,0.078,"0.012",0.144,1,"West",0.245
"5044",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Vermont",49,6.8,0.515,0.047,0.225,0.119,"0.006",0.087,1,"Northeast",0.312
"5045",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Virginia",1521,19.7,0.568,0.052,0.104,0.111,"0.046",0.119,1,"Southeast",0.223
"5046",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Washington",509,7.5,0.52,0.06,0.158,0.105,"0.021",0.136,1,"West",0.294
"5047",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","West Virginia",504,21.9,0.475,0.028,0.186,0.156,"0.012",0.142,1,"Southeast",0.328
"5048",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Wisconsin",994,15.1,0.582,0.044,0.157,0.118,"0.008",0.091,1,"Midwest",0.248
"5049",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Wyoming",76,14,0.519,0.075,0.12,0.112,"0.02",0.155,1,"West",0.275
"5050",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Alabama",2509,52.5,0.518,0.054,0.143,0.128,"0.017",0.14,1,"Southeast",0.283
"5051",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Alaska",332,54.1,0.518,0.036,0.114,0.059,"0.066",0.208,1,"West",0.322
"5052",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Arizona",2956,47.3,0.464,0.061,0.153,0.118,"0.016",0.187,1,"Southwest",0.34
"5053",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Arkansas",1477,50.6,0.437,0.054,0.179,0.135,"0.016",0.179,1,"Southeast",0.358
"5054",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","California",10761,29.5,0.498,0.073,0.152,0.088,"0.01",0.178,1,"West",0.33
"5055",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Colorado",2172,46.3,0.549,0.082,0.087,0.09,"0.022",0.17,1,"West",0.257
"5056",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Connecticut",1386,35.7,0.628,0.048,0.117,0.112,"0.006",0.089,1,"Northeast",0.206
"5057",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Delaware",352,39.6,0.573,0.041,0.139,0.123,"0.018",0.108,1,"Northeast",0.247
"5058",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Florida",8939,45.3,0.45,0.064,0.11,0.149,"0.018",0.209,1,"Southeast",0.319
"5059",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Georgia",3774,42,0.51,0.056,0.133,0.09,"0.021",0.19,1,"Southeast",0.323
"5060",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Hawaii",406,28.2,0.612,0.048,0.108,0.116,"0.048",0.067,1,"West",0.175
"5061",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Idaho",649,43.2,0.507,0.087,0.103,0.109,"0.017",0.176,1,"West",0.279
"5062",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Illinois",4218,32.6,0.57,0.052,0.141,0.101,"0.007",0.129,1,"Midwest",0.27
"5063",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Indiana",2558,39.5,0.573,0.049,0.117,0.115,"0.008",0.138,1,"Midwest",0.255
"5064",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Iowa",1266,37.8,0.591,0.071,0.119,0.124,"0.008",0.087,1,"Midwest",0.206
"5065",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Kansas",1174,40,0.586,0.063,0.093,0.114,"0.018",0.126,1,"Midwest",0.219
"5066",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Kentucky",2379,55.2,0.515,0.05,0.156,0.123,"0.016",0.141,1,"Southeast",0.297
"5067",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Louisiana",2409,54.9,0.46,0.059,0.18,0.105,"0.015",0.179,1,"Southeast",0.359
"5068",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Maine",628,43.4,0.507,0.043,0.197,0.125,"0.02",0.108,1,"Northeast",0.305
"5069",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Maryland",1465,25.6,0.622,0.051,0.1,0.098,"0.017",0.112,1,"Northeast",0.212
